Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1763,2025-02-28,2025-03-07,CUST272,Jessica Smith MD,Corporate,PROD5775,Calculator,Office Supplies,West,Colorado,Blankenshipmouth,4,1589,20,5084.8,3182.44,1902.36,UPI,Returned,Swanson-Frank,amandajenkins@becker.info,16,No,0
ORD1764,2025-08-14,2025-08-18,CUST502,Sarah Deleon,Corporate,PROD3328,Office Chair,Furniture,North,Idaho,Allenbury,4,1086,20,3475.2,2676.87,798.33,UPI,Pending,Harding LLC,wgriffin@beard.org,41,No,0
ORD1765,2024-12-31,2025-01-03,CUST628,Mrs. Jennifer Becker,Consumer,PROD8248,Sofa,Furniture,West,New York,Port Melissaburgh,4,2216,0,8864.0,7767.96,1096.04,UPI,Returned,Gross Group,william41@cummings-bradley.com,19,No,0
ORD1766,2025-05-18,2025-05-22,CUST294,Nicholas Schaefer,Hone Office,PROD2986,Calculator,Office Supplies,South,Connecticut,Port David,7,145,20,812.0,584.49,227.51,Cash,Pending,Fletcher Group,alejandro78@webb.info,35,No,0
ORD1767,2025-10-18,2025-10-19,CUST494,Sharon Oneal,Consumer,PROD8816,File Folder,Office Supplies,South,South Carolina,South Sandra,5,3814,15,16209.5,12057.85,4151.65,Credit Card,Pending,Ball-Williams,tony05@perkins.com,31,No,0
ORD1768,2025-02-21,2025-02-26,CUST413,Chris White,Corporate,PROD8046,Pen,Office Supplies,North,Arkansas,Davidchester,1,1298,15,1103.3,870.95,232.35,UPI,Returned,Sellers-Luna,sheilawashington@porter-patterson.org,16,No,0
ORD1769,2024-03-08,2024-03-14,CUST837,Garrett Newton,Consumer,PROD1161,Office Chair,Furniture,East,Washington,Smithside,5,1138,0,5690.0,3894.54,1795.46,UPI,Cancelled,Hill Group,mdavis@campbell.org,14,No,0
ORD1770,2025-08-24,2025-08-27,CUST496,Ryan Sims,Corporate,PROD1768,Calculator,Office Supplies,West,Louisiana,Jacksonfurt,2,2883,10,5189.4,3334.73,1854.67,UPI,Delivered,Ramirez and Sons,kevinwhitehead@perry-duncan.net,28,No,0
ORD1771,2024-05-07,2024-05-10,CUST516,Matthew Schroeder MD,Corporate,PROD6834,Keyboard,Electronics,North,Indiana,South Michael,6,326,10,1760.4,1537.15,223.25,Cash,Cancelled,"Snyder, Howard and Rodriguez",theresaclay@kelly-decker.com,49,No,0
ORD1772,2024-03-14,2024-03-18,CUST811,Steven Kirby,Corporate,PROD7091,Headphones,Electronics,West,North Dakota,East Catherineside,8,3555,15,24174.0,14645.31,9528.69,Net Banking,Pending,Rivera Inc,cherylgreene@spears.biz,23,No,0
ORD1773,2025-05-04,2025-05-10,CUST970,Lance Parker,Corporate,PROD4869,Stapler,Office Supplies,North,Vermont,East Jeffreyport,5,1594,20,6376.0,5458.92,917.08,Credit Card,Cancelled,Kennedy-Johnson,isteele@west.com,32,No,0
ORD1774,2024-10-25,2024-10-27,CUST368,Julia Griffin,Consumer,PROD3062,Office Chair,Furniture,West,California,West Robinmouth,7,2537,15,15095.15,10820.49,4274.66,UPI,Delivered,Foster Ltd,tina15@wu.info,36,No,0
ORD1775,2025-12-16,2025-12-22,CUST148,Curtis Avery,Consumer,PROD8239,Bookshelf,Furniture,East,Wyoming,Scotttown,3,1471,10,3971.7,2965.93,1005.77,UPI,Returned,"Curtis, Johns and Frank",dawn96@kramer-butler.biz,32,No,0
ORD1776,2025-03-14,2025-03-20,CUST591,Daniel Love,Hone Office,PROD5719,Mouse,Electronics,South,South Carolina,Lake Michael,1,3420,10,3078.0,2218.64,859.36,Credit Card,Cancelled,Tucker-Mason,chandlermary@wood.net,22,No,0
ORD1777,2025-05-16,2025-05-18,CUST812,Michelle Waller,Corporate,PROD4148,Office Chair,Furniture,West,Missouri,Jamestown,10,696,0,6960.0,4218.64,2741.36,UPI,Pending,"Simmons, Jones and Smith",chad51@johnson-richards.com,11,No,0
ORD1778,2025-05-12,2025-05-18,CUST142,Kevin Wade,Corporate,PROD5692,Sofa,Furniture,South,Massachusetts,Terriview,9,3651,5,31216.05,19630.32,11585.73,Credit Card,Pending,Harper Inc,catherine78@dickerson-levine.com,6,Yes,39
ORD1779,2024-10-02,2024-10-07,CUST370,Michael Miller,Hone Office,PROD3060,Mouse,Electronics,North,Nebraska,Port Brianfort,2,780,5,1482.0,1307.7,174.3,Credit Card,Pending,"Frost, Caldwell and Young",iortiz@wilson.com,14,No,0
ORD1780,2024-12-23,2024-12-28,CUST685,Heather Soto,Consumer,PROD9772,Calculator,Office Supplies,North,Nevada,Amberport,3,3438,10,9282.6,7296.27,1986.33,Net Banking,Pending,Ingram and Sons,jasonmanning@brown-spence.com,45,No,0
ORD1781,2024-12-02,2024-12-09,CUST353,Katie Bowman,Consumer,PROD3165,Cooking Oil,Grocery,West,Idaho,Singletonbury,4,3211,20,10275.2,6982.67,3292.53,UPI,Pending,Donaldson-Brown,jenniferadams@walker.com,1,Yes,29
ORD1782,2024-12-02,2024-12-09,CUST110,Lawrence West,Hone Office,PROD1427,Laptop,Electronics,South,Wisconsin,Lewiston,1,1963,0,1963.0,1272.88,690.12,Net Banking,Pending,Cole-Hughes,janicerobertson@nunez.com,7,Yes,24
ORD1783,2024-05-09,2024-05-13,CUST739,Colleen Harris,Corporate,PROD8833,Juice Pack,Grocery,East,Kansas,Hallfort,2,3277,20,5243.2,3240.02,2003.18,Credit Card,Cancelled,"Hoffman, Cameron and Austin",derek40@simpson-larson.info,38,No,0
ORD1784,2025-09-09,2025-09-16,CUST334,Elizabeth Webster,Consumer,PROD3576,Rice Bag,Grocery,East,Connecticut,Davisstad,8,2191,0,17528.0,10642.96,6885.04,Net Banking,Returned,Cox Ltd,hallamanda@winters.net,29,No,0
ORD1785,2024-10-25,2024-10-30,CUST695,Ashley King,Consumer,PROD2822,Stapler,Office Supplies,West,New Hampshire,Terrymouth,4,3446,5,13094.8,11323.07,1771.73,UPI,Returned,Chen-Reyes,garcialaura@mullen.org,3,Yes,32
ORD1786,2024-10-07,2024-10-12,CUST560,Erica Kennedy,Hone Office,PROD3999,Calculator,Office Supplies,West,Idaho,Jonesborough,2,1084,10,1951.2,1754.66,196.54,Net Banking,Returned,"Owens, Calhoun and Garrett",rodriguezjessica@caldwell-lowe.com,2,Yes,29
ORD1787,2025-09-26,2025-09-29,CUST757,Jennifer Chang,Hone Office,PROD8058,Rice Bag,Grocery,East,Arizona,East Geraldfurt,3,4102,10,11075.4,7429.74,3645.66,UPI,Pending,Myers Inc,maryflores@hughes-gardner.com,35,No,0
ORD1788,2024-06-10,2024-06-16,CUST370,Todd Burns,Hone Office,PROD1767,Keyboard,Electronics,North,West Virginia,North Kimberlyberg,3,849,15,2164.95,1608.31,556.64,Net Banking,Delivered,"Jordan, Johnson and French",adamcox@melton-green.com,23,No,0
ORD1789,2025-01-07,2025-01-13,CUST602,Ronald Marshall,Consumer,PROD1062,Monniter,Electronics,East,Nebraska,East James,6,100,10,540.0,348.17,191.83,Net Banking,Delivered,Mayo Ltd,brendavang@mason.com,31,No,0
ORD1790,2024-02-15,2024-02-16,CUST463,Matthew Tapia,Consumer,PROD3139,Sugar,Grocery,South,South Dakota,East Carolbury,1,2171,5,2062.45,1607.89,454.56,Cash,Pending,Haley-Mercado,kellylinda@fernandez.net,34,No,0
ORD1791,2025-12-24,2025-12-31,CUST144,Drew Young,Corporate,PROD6197,Sugar,Grocery,West,New Mexico,Loritown,7,4731,10,29805.3,21196.37,8608.93,Credit Card,Delivered,"Murphy, Blackwell and Aguirre",berrytracy@bishop.com,34,No,0
ORD1792,2025-10-07,2025-10-13,CUST858,Patrick Thompson,Corporate,PROD3465,Monniter,Electronics,North,Maryland,Lake Erica,10,339,5,3220.5,2562.2,658.3,Cash,Cancelled,"Horn, Wood and Marquez",victoria39@hernandez-vargas.com,5,Yes,32
ORD1793,2025-09-12,2025-09-19,CUST530,Candace Morton,Corporate,PROD4131,Notebook,Office Supplies,East,Washington,New Abigailport,4,2763,10,9946.8,6964.31,2982.49,Cash,Delivered,Schneider LLC,rachel62@fleming-reyes.com,50,No,0
ORD1794,2025-03-02,2025-03-05,CUST698,David Kim,Corporate,PROD7644,Notebook,Office Supplies,East,New Mexico,North Amanda,3,1915,0,5745.0,4721.58,1023.42,Net Banking,Delivered,"Lowe, Hodges and Ellis",riveraalexis@webb.com,36,No,0
ORD1795,2025-02-11,2025-02-14,CUST658,Erin Mckinney,Corporate,PROD8339,Mouse,Electronics,East,Vermont,Lake Dakotashire,8,1455,15,9894.0,8480.14,1413.86,Cash,Cancelled,Mays Inc,joann52@phelps-gilbert.biz,3,Yes,43
ORD1796,2024-11-18,2024-11-23,CUST263,Brandon Morales,Consumer,PROD1548,Stapler,Office Supplies,East,Colorado,Gallowaymouth,9,1887,10,15284.7,11714.13,3570.57,Cash,Delivered,"Garcia, Malone and Mccoy",caroline04@cardenas.com,39,No,0
ORD1797,2024-11-08,2024-11-12,CUST788,Susan Holden,Hone Office,PROD4669,Sofa,Furniture,South,Minnesota,Carolynshire,7,528,10,3326.4,2686.17,640.23,Credit Card,Returned,Lindsey Inc,victoriawilliams@brown.net,28,No,0
ORD1798,2025-11-11,2025-11-17,CUST809,Lori Salinas,Consumer,PROD5037,Sugar,Grocery,East,Alaska,Weavertown,7,4425,0,30975.0,21896.1,9078.9,UPI,Returned,Evans-Mcdaniel,antonioharper@mitchell-wright.biz,6,Yes,26
ORD1799,2024-08-21,2024-08-27,CUST791,Michelle Rice,Consumer,PROD1860,Dining Table,Furniture,East,North Carolina,Chelseabury,10,3677,5,34931.5,25662.35,9269.15,Net Banking,Cancelled,"Johnston, Jensen and Jones",mwatson@cunningham.net,9,Yes,50
ORD1800,2024-12-04,2024-12-09,CUST414,Francisco Andrews MD,Corporate,PROD3125,Sofa,Furniture,West,Massachusetts,New Seth,4,1856,0,7424.0,4531.22,2892.78,Cash,Pending,"Mcintosh, Pham and Odom",martinkeith@wilson.com,10,No,0
ORD1801,2026-01-16,2026-01-21,CUST129,Dwayne Jones,Consumer,PROD7293,Headphones,Electronics,East,North Carolina,Mejiafurt,3,2520,20,6048.0,4245.47,1802.53,Net Banking,Pending,Lozano-Yoder,rsmith@wood-webster.com,37,No,0
ORD1802,2025-09-17,2025-09-24,CUST405,Steve White,Corporate,PROD9180,Snacks,Grocery,South,Minnesota,North Paulton,3,2225,0,6675.0,4178.6,2496.4,UPI,Cancelled,Reyes PLC,ucooley@lambert.org,36,No,0
ORD1803,2025-06-10,2025-06-14,CUST851,Dr. Daniel Fisher,Hone Office,PROD2281,Calculator,Office Supplies,South,California,West Kimberly,9,445,15,3404.25,2907.33,496.92,Net Banking,Delivered,Bush PLC,willie24@davis-ortiz.net,30,No,0
ORD1804,2025-07-17,2025-07-24,CUST356,Alexandria Rodriguez,Corporate,PROD9493,Juice Pack,Grocery,North,Wisconsin,Carrillofort,6,3323,0,19938.0,14717.88,5220.12,Cash,Returned,Clarke-Baker,todd57@chavez-nelson.com,20,No,0
ORD1805,2024-03-09,2024-03-10,CUST897,Jonathan Ray,Corporate,PROD2087,Study Table,Furniture,South,Virginia,Gonzalezburgh,3,2730,15,6961.5,5960.63,1000.87,Net Banking,Cancelled,"Rodriguez, Strickland and Torres",derekwilson@robinson.com,9,Yes,29
ORD1806,2024-04-15,2024-04-17,CUST487,John Torres,Corporate,PROD2780,Notebook,Office Supplies,North,Montana,Lake Mary,1,4768,10,4291.2,2648.89,1642.31,Credit Card,Delivered,Diaz PLC,bhamilton@edwards-flores.biz,49,No,0
ORD1807,2024-06-24,2024-07-01,CUST584,Douglas Lewis,Consumer,PROD5043,Monniter,Electronics,South,South Carolina,Bellfort,7,306,0,2142.0,1465.08,676.92,UPI,Cancelled,"Cruz, James and Brown",christopherramirez@hart.com,41,No,0
ORD1808,2024-12-05,2024-12-09,CUST440,David Moore,Corporate,PROD9484,Bookshelf,Furniture,South,Texas,Petersonton,9,3614,10,29273.4,24126.75,5146.65,Net Banking,Cancelled,Brennan-Myers,fharrison@thompson.com,27,No,0
ORD1809,2025-06-26,2025-06-28,CUST409,Barbara Jimenez,Corporate,PROD3350,Study Table,Furniture,East,Colorado,Saunderston,8,3062,10,22046.4,14123.87,7922.53,UPI,Delivered,Gardner-Mason,anthonycarlson@lara-nelson.com,42,No,0
ORD1810,2024-07-07,2024-07-13,CUST102,Troy Reyes,Hone Office,PROD7258,Bookshelf,Furniture,South,Texas,South Michaelside,5,2781,10,12514.5,10809.71,1704.79,Cash,Delivered,Reid-Stephenson,josephparks@smith-swanson.org,22,No,0
ORD1811,2024-10-17,2024-10-21,CUST660,Laura Brown,Consumer,PROD3355,Office Chair,Furniture,East,Mississippi,Melissaville,7,2422,20,13563.2,10716.34,2846.86,UPI,Returned,Nguyen-Fernandez,elliserin@king.com,44,No,0
ORD1812,2025-02-26,2025-03-05,CUST899,Anthony Thompson,Hone Office,PROD1648,Study Table,Furniture,West,Utah,New Destinyport,8,2523,0,20184.0,14222.51,5961.49,Cash,Delivered,Johnson-Best,michelle23@lopez.com,12,No,0
ORD1813,2025-10-13,2025-10-16,CUST726,Michael Mcdonald,Corporate,PROD8289,Juice Pack,Grocery,East,Montana,North Brenda,7,2771,0,19397.0,12202.19,7194.81,Credit Card,Pending,Patterson-Allen,kristin46@smith-solomon.com,8,Yes,37
ORD1814,2024-03-17,2024-03-20,CUST500,John Fleming,Consumer,PROD5130,Juice Pack,Grocery,North,Alabama,North Robertside,3,2272,20,5452.8,3929.41,1523.39,Net Banking,Delivered,Cummings-Berry,caseycooper@garcia.com,33,No,0
ORD1815,2025-05-10,2025-05-14,CUST366,Danielle Walsh,Consumer,PROD4507,Sofa,Furniture,South,Arizona,South Michael,8,636,10,4579.2,2839.62,1739.58,Net Banking,Delivered,Guzman Ltd,stevencampbell@garcia-zimmerman.com,25,No,0
ORD1816,2025-08-09,2025-08-10,CUST819,Michael Robinson,Corporate,PROD3650,Study Table,Furniture,East,Missouri,Piercemouth,8,2328,15,15830.4,11598.32,4232.08,Credit Card,Delivered,Dixon and Sons,onichols@sullivan.org,8,Yes,27
ORD1817,2025-06-29,2025-07-03,CUST662,Cynthia Murphy,Consumer,PROD2193,Juice Pack,Grocery,East,Wisconsin,Lake George,1,2217,20,1773.6,1433.7,339.9,Net Banking,Cancelled,"Peters, Young and Schroeder",cparker@harris-castro.info,14,No,0
ORD1818,2024-07-26,2024-07-27,CUST351,Jeanette Haley,Corporate,PROD4417,Juice Pack,Grocery,West,South Carolina,North Christopherhaven,6,4405,0,26430.0,23152.0,3278.0,Cash,Returned,Reilly-Malone,xstephens@perez-blake.net,40,No,0
ORD1819,2025-01-20,2025-01-27,CUST395,Holly Cross,Consumer,PROD4239,Cooking Oil,Grocery,West,Texas,South Johnathanville,6,1926,20,9244.8,6330.11,2914.69,Credit Card,Returned,White-Ramirez,samuelhernandez@davis-garcia.com,36,No,0
ORD1820,2025-01-18,2025-01-25,CUST873,Christopher Garcia,Hone Office,PROD4109,Mouse,Electronics,West,Michigan,Joannfort,3,2745,5,7823.25,5866.16,1957.09,Credit Card,Pending,Kelley-Gibson,joel42@klein.biz,23,No,0
ORD1821,2024-03-26,2024-03-27,CUST906,Stacy Medina MD,Hone Office,PROD1629,Bookshelf,Furniture,South,Indiana,West Sharon,5,187,20,748.0,555.11,192.89,Net Banking,Cancelled,Wilson Inc,aroberts@jackson.com,34,No,0
ORD1822,2024-05-04,2024-05-07,CUST592,Amber Jordan,Consumer,PROD7843,Sugar,Grocery,West,Virginia,North Justinville,8,4998,0,39984.0,35261.81,4722.19,UPI,Pending,Watson-Jackson,davidsonjames@patterson.com,5,Yes,25
ORD1823,2024-10-20,2024-10-22,CUST747,Heather Ray,Consumer,PROD2785,Study Table,Furniture,South,Massachusetts,Turnerton,2,413,10,743.4,548.71,194.69,UPI,Returned,"Nicholson, Rogers and Burgess",langkenneth@rodriguez.com,16,No,0
ORD1824,2024-02-16,2024-02-22,CUST703,Robert Boyer,Corporate,PROD1583,Mouse,Electronics,West,Connecticut,West Melissa,3,3977,0,11931.0,9071.63,2859.37,Credit Card,Cancelled,Chavez LLC,bobby50@bass-melendez.net,42,No,0
ORD1825,2025-05-16,2025-05-18,CUST690,Mr. James Phillips Jr.,Corporate,PROD6252,Keyboard,Electronics,West,Ohio,Lake Whitneyton,6,226,0,1356.0,1121.49,234.51,UPI,Pending,Jones-Walker,victoria95@williams.biz,40,No,0
ORD1826,2024-12-29,2024-12-30,CUST581,Kelly Fitzpatrick,Hone Office,PROD5882,Snacks,Grocery,North,Maryland,Kellyville,3,2446,20,5870.4,4608.72,1261.68,Cash,Cancelled,"Collins, Clarke and Hartman",jennaallen@fox-banks.com,40,No,0
ORD1827,2025-12-20,2025-12-23,CUST331,Alicia Cannon,Corporate,PROD7071,Office Chair,Furniture,South,Oregon,North Desireeville,5,4121,0,20605.0,12876.54,7728.46,Credit Card,Returned,"Silva, Vaughn and Logan",cperez@garcia-lee.com,25,No,0
ORD1828,2025-04-06,2025-04-11,CUST513,Tammy Herman,Corporate,PROD9131,Snacks,Grocery,North,Colorado,Port Juan,7,4936,5,32824.4,25662.01,7162.39,Cash,Returned,Steele-Jones,andrea39@hull.biz,24,No,0
ORD1829,2024-09-08,2024-09-09,CUST343,Joseph Stevens,Consumer,PROD1691,Juice Pack,Grocery,South,Massachusetts,Shannonport,5,3775,0,18875.0,15143.19,3731.81,Cash,Returned,Roberts Ltd,alexandersheena@rice.net,23,No,0
ORD1830,2024-10-19,2024-10-25,CUST699,Adam Soto,Consumer,PROD3457,Sugar,Grocery,West,New Jersey,Julialand,10,1087,5,10326.5,6333.19,3993.31,UPI,Pending,"Bishop, Stanley and Smith",kshaw@lawrence.org,29,No,0
ORD1831,2024-02-22,2024-02-27,CUST142,Deborah Thomas,Hone Office,PROD9041,File Folder,Office Supplies,East,New Mexico,North Todd,2,2311,10,4159.8,3343.61,816.19,UPI,Returned,"Scott, Mercer and Taylor",susanmarquez@williams.com,39,No,0
ORD1832,2024-11-20,2024-11-21,CUST465,Jennifer Evans,Hone Office,PROD4052,Cooking Oil,Grocery,West,Arizona,Port Codyburgh,7,173,10,1089.9,668.16,421.74,Cash,Delivered,Mcdonald LLC,sthompson@steele-smith.com,5,Yes,32
ORD1833,2025-08-11,2025-08-12,CUST183,Frank Mckee,Corporate,PROD7872,Dining Table,Furniture,West,Georgia,New Chloeland,4,1967,20,6294.4,4895.45,1398.95,Credit Card,Cancelled,"Palmer, Henderson and Allen",erikacollins@miller-meyer.info,47,No,0
ORD1834,2025-08-15,2025-08-21,CUST813,Dr. Amanda Myers,Hone Office,PROD2416,Laptop,Electronics,West,Montana,Jeffmouth,4,4922,10,17719.2,11762.37,5956.83,UPI,Cancelled,"Schaefer, Stevenson and Shannon",ulamb@bullock.com,47,No,0
ORD1835,2024-07-03,2024-07-10,CUST616,Lynn Harris,Consumer,PROD4206,Laptop,Electronics,South,Maryland,Lake Edward,8,341,15,2318.8,1796.84,521.96,Net Banking,Returned,"Rodgers, Garcia and Wang",nicholas26@palmer-rivera.com,49,No,0
ORD1836,2025-07-25,2025-07-31,CUST938,Robert Mcknight,Corporate,PROD5518,Office Chair,Furniture,North,Idaho,Port Barbaraland,6,3375,20,16200.0,11349.78,4850.22,Cash,Cancelled,"Bright, Haley and Blackburn",greenealexandra@bender-brown.com,44,No,0
ORD1837,2024-04-13,2024-04-14,CUST559,Seth Richardson,Consumer,PROD2170,Sofa,Furniture,East,Missouri,East Kristen,9,3155,20,22716.0,17532.31,5183.69,Credit Card,Cancelled,Wright Inc,jennifernichols@chavez.net,1,Yes,30
ORD1838,2024-10-18,2024-10-20,CUST435,Michelle Guerrero,Hone Office,PROD6121,Mouse,Electronics,East,North Dakota,Jamesshire,1,4376,5,4157.2,3311.7,845.5,Credit Card,Cancelled,"Middleton, Jones and Goodwin",brandi75@gonzalez.net,19,No,0
ORD1839,2024-09-09,2024-09-15,CUST367,Stephen Bryan,Hone Office,PROD2620,Study Table,Furniture,South,Missouri,Alanhaven,4,3472,0,13888.0,8744.89,5143.11,Cash,Returned,Martin LLC,kelly15@orozco.com,23,No,0
ORD1840,2026-01-19,2026-01-24,CUST105,Joseph Smith,Hone Office,PROD2174,Bookshelf,Furniture,East,Rhode Island,Port Abigail,2,412,20,659.2,571.18,88.02,Credit Card,Cancelled,"Kaiser, Jones and Leach",elizabethgraham@wilkinson.com,24,No,0
ORD1841,2024-02-03,2024-02-04,CUST128,Dean Evans,Hone Office,PROD6815,Laptop,Electronics,West,South Dakota,Guzmanmouth,9,3539,5,30258.45,21442.05,8816.4,UPI,Pending,Smith Inc,eileen64@delgado.net,29,No,0
ORD1842,2025-12-22,2025-12-23,CUST540,Pamela Francis,Hone Office,PROD3058,Juice Pack,Grocery,South,Georgia,Georgehaven,7,3379,0,23653.0,19458.97,4194.03,UPI,Returned,"Morrow, Mahoney and Gonzales",ecollins@evans-carey.com,6,Yes,38
ORD1843,2025-08-27,2025-09-03,CUST769,Pamela Santiago,Consumer,PROD1765,Rice Bag,Grocery,South,Arkansas,Hebertberg,5,4473,5,21246.75,18750.04,2496.71,Credit Card,Delivered,Cardenas PLC,morrisrenee@michael.org,35,No,0
ORD1844,2025-05-12,2025-05-16,CUST412,Nathan Carroll,Corporate,PROD3927,Snacks,Grocery,North,Minnesota,Port Lisaview,9,2109,20,15184.8,11952.94,3231.86,Net Banking,Delivered,Stein-Warren,simmonsluke@vaughn-tanner.info,3,Yes,23
ORD1845,2025-02-28,2025-03-06,CUST551,Ashley Contreras,Corporate,PROD7089,Pen,Office Supplies,East,Nebraska,Higginsland,10,3255,0,32550.0,20705.41,11844.59,UPI,Cancelled,"Patel, Acevedo and Le",jackrodriguez@harrington.net,39,No,0
ORD1846,2026-01-17,2026-01-19,CUST557,Richard Flores,Consumer,PROD9777,File Folder,Office Supplies,East,Maryland,Hopkinsstad,9,2312,20,16646.4,12971.85,3674.55,Net Banking,Cancelled,"Montgomery, Edwards and English",raymondwalters@richardson.info,31,No,0
ORD1847,2024-11-09,2024-11-15,CUST611,Kirsten Payne,Corporate,PROD3158,Snacks,Grocery,East,Pennsylvania,South Monica,6,956,5,5449.2,4503.48,945.72,Cash,Cancelled,Smith LLC,jenkinscraig@browning-gonzales.com,42,No,0
ORD1848,2025-10-26,2025-10-29,CUST255,David Gentry,Consumer,PROD6107,File Folder,Office Supplies,West,Delaware,North Javier,3,1375,5,3918.75,2450.42,1468.33,Net Banking,Pending,"Collins, Barrett and James",pwashington@thomas-ward.com,20,No,0
ORD1849,2025-03-02,2025-03-09,CUST883,Daniel Lowe,Corporate,PROD5804,Cooking Oil,Grocery,South,North Dakota,Rubenport,10,3886,5,36917.0,33081.32,3835.68,UPI,Delivered,"Stewart, Rogers and Martinez",martindennis@rodriguez.com,3,Yes,43
ORD1850,2025-01-18,2025-01-22,CUST946,Thomas Scott III,Corporate,PROD3934,Calculator,Office Supplies,South,Oregon,Sullivantown,4,4321,20,13827.2,9777.77,4049.43,UPI,Returned,Rogers-Chapman,andrewstone@torres.com,43,No,0
ORD1851,2026-01-04,2026-01-08,CUST330,Larry Cameron,Hone Office,PROD4441,Mouse,Electronics,West,Vermont,Paulamouth,10,4445,10,40005.0,34458.21,5546.79,Cash,Returned,Adams-Escobar,smithchristina@garner.net,37,No,0
ORD1852,2024-07-29,2024-08-05,CUST751,Lucas Dennis,Corporate,PROD6313,Monniter,Electronics,South,North Carolina,East Anna,10,1232,0,12320.0,10125.12,2194.88,Net Banking,Cancelled,"Brown, Gregory and Scott",hcosta@freeman.info,43,No,0
ORD1853,2024-09-07,2024-09-10,CUST851,Kelly Beard,Hone Office,PROD3518,Cooking Oil,Grocery,East,Massachusetts,East Ericburgh,5,4706,15,20000.5,12154.95,7845.55,Net Banking,Pending,Pearson-Davis,john16@sharp.com,8,Yes,40
ORD1854,2024-04-20,2024-04-23,CUST552,Kelly Buck,Hone Office,PROD2270,Office Chair,Furniture,North,Hawaii,East Christopher,5,2573,20,10292.0,6387.33,3904.67,Credit Card,Pending,"Holden, Jones and Nguyen",garciastephen@hensley.org,48,No,0
ORD1855,2025-09-10,2025-09-13,CUST268,Michelle Lee,Consumer,PROD2373,Sofa,Furniture,South,Delaware,West Jacquelinemouth,3,3338,0,10014.0,7759.84,2254.16,UPI,Returned,Alvarado-Stevens,herrerakatelyn@king-randall.com,22,No,0
ORD1856,2024-03-19,2024-03-26,CUST459,William Powell,Corporate,PROD2446,Notebook,Office Supplies,East,Maryland,South Cody,10,877,20,7016.0,6253.35,762.65,Credit Card,Cancelled,Peters-Lloyd,kennethmeza@hartman-chavez.net,6,Yes,21
ORD1857,2025-01-03,2025-01-06,CUST188,Jason Stewart,Hone Office,PROD2688,Office Chair,Furniture,North,Idaho,Reyesburgh,10,777,20,6216.0,5194.4,1021.6,UPI,Delivered,Jones-Blevins,lyonsdavid@farmer.com,23,No,0
ORD1858,2024-07-23,2024-07-29,CUST942,George Ingram,Corporate,PROD1487,Sofa,Furniture,South,Arkansas,South Kimberlytown,7,2224,20,12454.4,7681.31,4773.09,Net Banking,Delivered,"Bradford, Johnson and Wright",sarahherrera@rivas.info,19,No,0
ORD1859,2025-12-22,2025-12-26,CUST197,Elaine Wright,Consumer,PROD1806,Stapler,Office Supplies,South,Georgia,Haleyside,2,4564,5,8671.6,7672.82,998.78,Net Banking,Pending,Payne Group,brightanne@welch.com,43,No,0
ORD1860,2025-10-13,2025-10-17,CUST848,Michael Wagner,Hone Office,PROD2441,Mouse,Electronics,South,Maine,Sarahmouth,2,4506,5,8561.4,7309.8,1251.6,Cash,Delivered,"Perry, Burgess and Alexander",edwinwillis@daniels-diaz.com,49,No,0
ORD1861,2024-10-11,2024-10-16,CUST511,Omar Gardner,Corporate,PROD4857,Dining Table,Furniture,West,Delaware,West Sarah,6,4708,0,28248.0,22662.17,5585.83,Credit Card,Pending,Sheppard Group,espinozaaaron@austin-morales.com,7,Yes,43
ORD1862,2025-03-23,2025-03-28,CUST637,William Cain,Corporate,PROD2090,Snacks,Grocery,West,Alaska,North Johnland,3,1877,15,4786.35,3245.37,1540.98,Net Banking,Returned,"Winters, Leonard and Smith",garrettmackenzie@newman.com,5,Yes,34
ORD1863,2025-12-01,2025-12-03,CUST862,Erin Spence,Hone Office,PROD9036,Laptop,Electronics,South,Oregon,East Holly,1,213,20,170.4,110.57,59.83,Net Banking,Cancelled,Maynard Inc,pamela83@smith.com,41,No,0
ORD1864,2024-02-12,2024-02-13,CUST990,Elizabeth Ross,Hone Office,PROD7303,Dining Table,Furniture,North,Illinois,New Tamara,10,1914,10,17226.0,12337.63,4888.37,Credit Card,Delivered,Alvarez-Turner,aparker@west-marshall.net,14,No,0
ORD1865,2025-03-14,2025-03-18,CUST807,James Pace,Consumer,PROD6290,Monniter,Electronics,West,North Carolina,South Lucas,9,3969,15,30362.85,24877.15,5485.7,UPI,Pending,"Hodges, Case and Rogers",dorothymartinez@gray.com,5,Yes,31
ORD1866,2025-09-27,2025-09-30,CUST497,Denise Garcia,Hone Office,PROD9278,Bookshelf,Furniture,South,Iowa,East Jacobberg,4,2764,0,11056.0,7947.41,3108.59,Net Banking,Delivered,"Shaffer, Larson and Brown",ryanchristian@parks-rice.com,44,No,0
ORD1867,2024-04-11,2024-04-12,CUST969,Kimberly Watson,Hone Office,PROD4044,Calculator,Office Supplies,West,Oklahoma,Gabrielmouth,5,2316,10,10422.0,7448.92,2973.08,Net Banking,Cancelled,Dickson-Berg,jenniferreyes@figueroa.com,34,No,0
